Violation,Issue Date,Time,Location,Fine Amount,
21,1/18/2017,1203,WEST STATE ST,10.00,
21,1/18/2017,1208,NORTH COURT,10.00,
21,1/18/2017,1209,NORTH COURT,10.00,
,1/18/2017,1435,,0.00,
21,1/18/2017,1440,SOUTH COLLEGE,10.00,
21,1/18/2017,1445,PARKING GARAGE,10.00,
21,1/18/2017,1447,PARKING GARAGE,10.00,
21,1/18/2017,1450,PARKING GARAGE,10.00,
21,1/18/2017,1453,PARKING GARAGE,10.00,
21,1/18/2017,1456,PARKING GARAGE,10.00,
21,1/18/2017,0907,SOUTH COURT,10.00,
21,1/18/2017,0914,SOUTH COURT,10.00,
21,1/18/2017,0929,SOUTH COURT,10.00,
21,1/18/2017,0932,SOUTH COURT,10.00,
21,1/18/2017,0935,MULBERRY,10.00,
21,1/18/2017,0938,MULBERRY,10.00,
21,1/18/2017,0939,MULBERRY,10.00,
21,1/18/2017,0953,PRESIDENT ST,10.00,
21,1/18/2017,1129,SOUTH COURT,10.00,
19,1/18/2017,1133,EAST UNION,30.00,
22B,1/18/2017,1135,EAST UNION,15.00,
22B,1/18/2017,1138,SOUTH COURT,15.00,
21,1/18/2017,1139,SOUTH COURT,10.00,
,1/18/2017,1141,,0.00,
22B,1/18/2017,1142,SOUTH COURT,15.00,
21,1/18/2017,1145,SOUTH COURT,10.00,
21,1/18/2017,1148,SOUTH COURT,10.00,
22B,1/18/2017,1153,MULBERRY,15.00,
21,1/18/2017,1155,MULBERRY,10.00,
22B,1/18/2017,1203,PRESIDENT ST,15.00,
21,1/18/2017,1205,PRESIDENT ST,10.00,
21,1/18/2017,1233,SOUTH COURT,0.00,
21,1/18/2017,1238,SOUTH COURT,10.00,
21,1/18/2017,1240,SOUTH COURT,10.00,
07,1/18/2017,1242,SOUTH COURT,30.00,
21,1/18/2017,1424,SOUTH COURT,10.00,
21,1/18/2017,1425,SOUTH COURT,10.00,
19,1/18/2017,1429,SOUTH COURT,30.00,
22B,1/18/2017,1433,EAST UNION,15.00,
21,1/18/2017,1435,EAST UNION,10.00,
21,1/18/2017,1446,MULBERRY,10.00,
21,1/18/2017,1449,MULBERRY,10.00,
21,1/18/2017,1454,PRESIDENT ST,10.00,
21,1/18/2017,1456,PRESIDENT ST,10.00,
22B,1/18/2017,1457,PRESIDENT ST,15.00,
21,1/18/2017,1502,SOUTH COURT,10.00,
22B,1/18/2017,1509,SOUTH COURT,15.00,
01N,1/19/2017,1925,S COURT,30.00,
,1/19/2017,0923,,0.00,
21,1/19/2017,0934,SOUTH COLLEGE,10.00,
21,1/19/2017,0957,NORTH COURT,10.00,
21,1/19/2017,1008,NORTH COURT,10.00,
21,1/19/2017,1010,NORTH COURT,10.00,
21,1/19/2017,1015,WEST WASHINGTON ST,10.00,
,1/19/2017,1101,,0.00,
21,1/19/2017,1105,LASH ST,10.00,
21,1/19/2017,1107,EAST STATE ST,10.00,
21,1/19/2017,1109,EAST STATE ST,10.00,
21,1/19/2017,1121,PARKING GARAGE,10.00,
21,1/19/2017,1124,PARKING GARAGE,10.00,
21,1/19/2017,1125,PARKING GARAGE,10.00,
21,1/19/2017,1135,PARKING GARAGE,10.00,
21,1/19/2017,1141,PARKING GARAGE,10.00,
21,1/19/2017,1143,PARKING GARAGE,10.00,
21,1/19/2017,1146,PARKING GARAGE,10.00,
21,1/19/2017,1151,PARKING GARAGE,10.00,
07,1/19/2017,1158,SOUTH COURT,30.00,
21,1/19/2017,1407,SOUTH COLLEGE,10.00,
21,1/19/2017,1409,SOUTH COLLEGE,10.00,
21,1/19/2017,1411,SOUTH COLLEGE,10.00,
21,1/19/2017,1416,PARKING GARAGE,10.00,
21,1/19/2017,1418,PARKING GARAGE,10.00,
21,1/19/2017,1427,PARKING GARAGE,10.00,
21,1/19/2017,1444,PARKING GARAGE,10.00,
21,1/19/2017,1449,PARKING GARAGE,10.00,
21,1/19/2017,1451,PARKING GARAGE,10.00,
21,1/19/2017,1458,PARKING GARAGE,10.00,
21,1/19/2017,1506,PARKING GARAGE,10.00,
21,1/19/2017,1508,PARKING GARAGE,10.00,
21,1/19/2017,1513,PARKING GARAGE,10.00,
21,1/19/2017,1514,PARKING GARAGE,10.00,
21,1/19/2017,1516,PARKING GARAGE,10.00,
21,1/19/2017,1521,EAST WASHINGTON ST,10.00,
21,1/19/2017,1527,NORTH COURT,0.00,
21,1/19/2017,1533,NORTH COURT,10.00,
21,1/19/2017,1536,NORTH COURT,10.00,
21,1/19/2017,1545,MILL ST,10.00,
21,1/19/2017,1547,MILL ST,10.00,
21,1/19/2017,1548,MILL ST,10.00,
21,1/19/2017,1001,SOUTH COURT,10.00,
19,1/19/2017,1008,SOUTH COURT,30.00,
19,1/19/2017,1017,EAST UNION,30.00,
21,1/19/2017,1046,MULBERRY,10.00,
21,1/19/2017,1054,SOUTH COURT,10.00,
07,1/19/2017,1102,SOUTH COURT,30.00,
21,1/19/2017,1114,PRESIDENT ST,10.00,
01Q,1/19/2017,1116,SOUTH CONGRESS,30.00,
21,1/19/2017,1122,WEST UNION,10.00,
21,1/19/2017,1125,WEST UNION,10.00,
21,1/19/2017,1131,WEST UNION,10.00,
21,1/19/2017,1143,WEST UNION,10.00,
21,1/19/2017,1145,WEST UNION,10.00,
21,1/19/2017,1254,SOUTH COURT,10.00,
21,1/19/2017,1258,SOUTH COURT,10.00,
07,1/19/2017,1300,SOUTH COURT,30.00,
22B,1/19/2017,1339,SOUTH COURT,15.00,
21,1/19/2017,1341,SOUTH COURT,10.00,
21,1/19/2017,1345,EAST UNION,10.00,
21,1/19/2017,1350,EAST UNION,10.00,
21,1/19/2017,1400,UNIVERSITY TERRACE,10.00,
21,1/19/2017,1404,UNIVERSITY TERRACE,10.00,
21,1/19/2017,1406,UNIVERSITY TERRACE,10.00,
21,1/19/2017,1409,UNIVERSITY TERRACE,10.00,
21,1/19/2017,1429,SOUTH COURT,10.00,
21,1/19/2017,1431,SOUTH COURT,10.00,
21,1/19/2017,1434,SOUTH COURT,10.00,
21,1/19/2017,1437,PRESIDENT ST,10.00,
21,1/19/2017,1439,PRESIDENT ST,10.00,
21,1/19/2017,1454,WEST UNION,10.00,
21,1/19/2017,1456,WEST UNION,10.00,
21,1/19/2017,1642,SOUTH COLLEGE,10.00,
21,1/19/2017,1644,SOUTH COLLEGE,10.00,
21,1/19/2017,1646,SOUTH COLLEGE,10.00,
21,1/19/2017,1648,SOUTH COLLEGE,10.00,
21,1/19/2017,1652,EAST UNION,10.00,
21,1/19/2017,1657,SOUTH COLLEGE,10.00,
21,1/19/2017,1659,SOUTH COLLEGE,10.00,
21,1/19/2017,1700,SOUTH COLLEGE,10.00,
21,1/19/2017,1702,SOUTH COLLEGE,10.00,
21,1/19/2017,1705,SOUTH COLLEGE,10.00,
21,1/19/2017,1711,LASH ST,10.00,
21,1/19/2017,1713,LASH ST,10.00,
21,1/19/2017,1715,LASH ST,10.00,
21,1/19/2017,1717,EAST STATE ST,0.00,
21,1/19/2017,1719,EAST STATE ST,10.00,
21,1/19/2017,1721,EAST STATE ST,10.00,
21,1/19/2017,1724,EAST STATE ST,0.00,
21,1/19/2017,1725,EAST STATE ST,10.00,
21,1/19/2017,1729,MILL ST,10.00,
21,1/19/2017,1731,MILL ST,10.00,
21,1/19/2017,1733,MILL ST,10.00,
21,1/19/2017,1735,NORTH COLLEGE,10.00,
21,1/20/2017,1158,NORTH COLLEGE,10.00,
21,1/20/2017,1201,NORTH COLLEGE,10.00,
21,1/20/2017,1214,WEST WASHINGTON ST,10.00,
21,1/20/2017,1215,WEST WASHINGTON ST,10.00,
21,1/20/2017,1217,WEST WASHINGTON ST,10.00,
21,1/20/2017,1222,WEST STATE ST,10.00,
07,1/20/2017,1228,NORTH COURT,30.00,
21,1/20/2017,1230,NORTH COURT,10.00,
21,1/20/2017,1235,EAST STATE ST,10.00,
21,1/20/2017,1237,MILL ST,10.00,
21,1/20/2017,1238,MILL ST,10.00,
,1/20/2017,1345,,0.00,
21,1/20/2017,1347,SOUTH COURT,10.00,
21,1/20/2017,1348,SOUTH COURT,10.00,
07,1/20/2017,1351,SOUTH COURT,30.00,
21,1/20/2017,1354,PRESIDENT ST,10.00,
21,1/20/2017,1356,PRESIDENT ST,10.00,
21,1/20/2017,1408,SOUTH CONGRESS,0.00,
21,1/20/2017,1417,PARKING GARAGE,10.00,
21,1/20/2017,1421,PARKING GARAGE,10.00,
21,1/20/2017,1437,PARKING GARAGE,10.00,
21,1/20/2017,1439,PARKING GARAGE,10.00,
21,1/20/2017,1451,PARKING GARAGE,10.00,
21,1/20/2017,1453,PARKING GARAGE,10.00,
07,1/20/2017,1502,EAST UNION,30.00,
21,1/20/2017,1033,SOUTH COLLEGE,10.00,
21,1/20/2017,1034,SOUTH COLLEGE,10.00,
21,1/20/2017,1038,SOUTH COLLEGE,10.00,
21,1/20/2017,1042,SOUTH COLLEGE,10.00,
21,1/20/2017,1101,SOUTH COLLEGE,10.00,
21,1/20/2017,1118,UNIVERSITY TERRACE,10.00,
21,1/20/2017,1131,MULBERRY,10.00,
21,1/20/2017,1140,SOUTH COURT,10.00,
21,1/20/2017,1148,SOUTH COURT,10.00,
21,1/20/2017,1154,EAST UNION,10.00,
21,1/20/2017,1156,EAST UNION,10.00,
21,1/20/2017,1201,SOUTH COURT,10.00,
22B,1/20/2017,1250,SOUTH COLLEGE,15.00,
22B,1/20/2017,1253,SOUTH COLLEGE,15.00,
21,1/20/2017,1300,SOUTH COLLEGE,10.00,
21,1/20/2017,1304,SOUTH COLLEGE,10.00,
22B,1/20/2017,1311,SOUTH COLLEGE,15.00,
21,1/20/2017,1312,SOUTH COLLEGE,10.00,
21,1/20/2017,1326,EAST UNION,10.00,
22B,1/20/2017,1328,EAST UNION,15.00,
22B,1/20/2017,1331,EAST UNION,15.00,
21,1/20/2017,1336,EAST UNION,10.00,
21,1/20/2017,1340,EAST UNION,10.00,
22B,1/20/2017,1352,UNIVERSITY TERRACE,15.00,
21,1/20/2017,1354,UNIVERSITY TERRACE,10.00,
21,1/20/2017,1355,UNIVERSITY TERRACE,10.00,
21,1/20/2017,1358,UNIVERSITY TERRACE,10.00,
21,1/20/2017,1402,UNIVERSITY TERRACE,10.00,
21,1/20/2017,1418,SOUTH COURT,10.00,
21,1/20/2017,1422,SOUTH COURT,10.00,
22B,1/20/2017,1423,SOUTH COURT,15.00,
21,1/20/2017,1424,SOUTH COURT,10.00,
21,1/20/2017,1430,EAST UNION,10.00,
21,1/20/2017,1432,EAST UNION,10.00,
21,1/20/2017,1546,SOUTH COLLEGE,10.00,
21,1/20/2017,1550,SOUTH COLLEGE,10.00,
21,1/20/2017,1554,EAST UNION,10.00,
21,1/20/2017,1601,UNIVERSITY TERRACE,10.00,
21,1/20/2017,1603,UNIVERSITY TERRACE,10.00,
21,1/20/2017,1611,MULBERRY,10.00,
21,1/20/2017,1612,MULBERRY,10.00,
21,1/20/2017,1613,MULBERRY,10.00,
21,1/20/2017,1619,SOUTH COURT,10.00,
12,1/20/2017,1622,SOUTH COURT,250.00,
21,1/20/2017,1627,SOUTH COURT,10.00,
21,1/20/2017,1629,SOUTH COURT,10.00,
21,1/20/2017,1630,SOUTH COURT,10.00,
21,1/20/2017,1634,EAST WASHINGTON ST,10.00,
21,1/20/2017,1636,EAST WASHINGTON ST,10.00,
21,1/20/2017,1657,NORTH COURT,0.00,
21,1/20/2017,1658,NORTH COURT,10.00,
21,1/20/2017,1701,WEST STATE ST,10.00,
21,1/20/2017,1704,WEST STATE ST,10.00,
21,1/20/2017,1706,WEST STATE ST,10.00,
21,1/20/2017,1709,MILL ST,10.00,
21,1/21/2017,0952,SOUTH COURT,10.00,
21,1/21/2017,0959,SOUTH COURT,10.00,
21,1/21/2017,1003,WEST WASHINGTON ST,10.00,
21,1/21/2017,1005,WEST WASHINGTON ST,10.00,
21,1/21/2017,1008,WEST WASHINGTON ST,10.00,
21,1/21/2017,1011,WEST WASHINGTON ST,10.00,
21,1/21/2017,1015,NORTH COURT,10.00,
21,1/21/2017,1016,NORTH COURT,10.00,
21,1/21/2017,1017,NORTH COURT,10.00,
21,1/21/2017,1020,WEST STATE ST,10.00,
21,1/21/2017,1032,CARPENTER ST,10.00,
21,1/21/2017,1036,EAST STATE ST,10.00,
21,1/21/2017,1038,EAST STATE ST,10.00,
21,1/21/2017,1039,EAST STATE ST,10.00,
21,1/21/2017,1042,LASH ST,10.00,
21,1/21/2017,1043,LASH ST,10.00,
21,1/21/2017,1044,LASH ST,10.00,
21,1/21/2017,1045,LASH ST,10.00,
,1/21/2017,1050,,0.00,
21,1/21/2017,1050,NORTH COLLEGE,10.00,
21,1/21/2017,1119,PARKING GARAGE,10.00,
21,1/21/2017,1121,PARKING GARAGE,10.00,
21,1/21/2017,1123,PARKING GARAGE,10.00,
21,1/21/2017,1125,PARKING GARAGE,10.00,
21,1/21/2017,1127,PARKING GARAGE,10.00,
21,1/21/2017,1128,PARKING GARAGE,10.00,
21,1/21/2017,1130,PARKING GARAGE,10.00,
21,1/21/2017,1132,PARKING GARAGE,10.00,
21,1/21/2017,1134,PARKING GARAGE,10.00,
21,1/21/2017,1138,SOUTH COLLEGE,10.00,
21,1/21/2017,1140,SOUTH COLLEGE,10.00,
,1/21/2017,1143,,0.00,
21,1/21/2017,1155,SOUTH COURT,10.00,
21,1/21/2017,1156,SOUTH COURT,10.00,
21,1/21/2017,1159,PRESIDENT ST,10.00,
21,1/21/2017,1201,PRESIDENT ST,10.00,
21,1/21/2017,1202,PRESIDENT ST,10.00,
21,1/21/2017,1203,PRESIDENT ST,10.00,
21,1/21/2017,1206,MULBERRY,10.00,
21,1/21/2017,1213,WEST UNION,10.00,
21,1/21/2017,1217,WEST UNION,10.00,
21,1/21/2017,1218,WEST UNION,10.00,
21,1/21/2017,1221,WEST UNION,10.00,
21,1/21/2017,1226,WEST UNION,10.00,
21,1/21/2017,1228,WEST UNION,10.00,
21,1/21/2017,1231,WEST UNION,10.00,
21,1/21/2017,1242,WEST WASHINGTON ST,10.00,
21,1/21/2017,1246,NORTH CONGRESS,10.00,
21,1/21/2017,1247,NORTH CONGRESS,0.00,
21,1/21/2017,1248,NORTH CONGRESS,10.00,
21,1/21/2017,1250,NORTH CONGRESS,10.00,
21,1/21/2017,1252,WEST STATE ST,10.00,
21,1/21/2017,1253,WEST STATE ST,10.00,
21,1/21/2017,1256,WEST STATE ST,10.00,
21,1/21/2017,1257,WEST STATE ST,10.00,
21,1/21/2017,1259,WEST STATE ST,10.00,
21,1/21/2017,1300,WEST STATE ST,10.00,
21,1/21/2017,1304,WEST STATE ST,10.00,
21,1/21/2017,1409,EAST WASHINGTON ST,10.00,
21,1/21/2017,1413,SOUTH COURT,10.00,
21,1/21/2017,1417,SOUTH COURT,10.00,
21,1/21/2017,1420,EAST UNION,10.00,
21,1/21/2017,1421,EAST UNION,10.00,
21,1/21/2017,1429,EAST UNION,10.00,
07,1/21/2017,1430,EAST UNION,30.00,
07,1/21/2017,1431,EAST UNION,30.00,
21,1/21/2017,1434,SOUTH COURT,10.00,
21,1/21/2017,1435,SOUTH COURT,10.00,
21,1/21/2017,1438,SOUTH COURT,10.00,
21,1/21/2017,1447,SOUTH COURT,10.00,
21,1/21/2017,1458,WEST WASHINGTON ST,10.00,
21,1/21/2017,1500,WEST WASHINGTON ST,10.00,
19,1/21/2017,1501,WEST WASHINGTON ST,30.00,
21,1/21/2017,1504,NORTH COURT,10.00,
21,1/21/2017,1535,NORTH COURT,10.00,
21,1/21/2017,1537,NORTH COURT,10.00,
,1/21/2017,1541,,0.00,
21,1/21/2017,1549,NORTH COURT,10.00,
21,1/21/2017,1554,CARPENTER ST,10.00,
21,1/21/2017,1557,CARPENTER ST,10.00,
21,1/21/2017,1559,NORTH COURT,10.00,
21,1/21/2017,1602,NORTH COURT,10.00,
21,1/21/2017,1605,EAST STATE ST,10.00,
21,1/21/2017,1606,EAST STATE ST,10.00,
21,1/21/2017,1610,EAST STATE ST,0.00,
21,1/21/2017,1612,EAST STATE ST,10.00,
21,1/21/2017,1615,LASH ST,10.00,
21,1/21/2017,1617,LASH ST,10.00,
21,1/21/2017,1618,LASH ST,10.00,
,1/21/2017,1621,,0.00,
21,1/21/2017,1621,NORTH COLLEGE,10.00,
21,1/21/2017,1624,NORTH COLLEGE,10.00,
21,1/21/2017,1634,PARKING GARAGE,10.00,
21,1/21/2017,1635,PARKING GARAGE,10.00,
21,1/21/2017,1636,PARKING GARAGE,10.00,
21,1/21/2017,1639,PARKING GARAGE,10.00,
21,1/21/2017,1641,PARKING GARAGE,10.00,
21,1/21/2017,1643,PARKING GARAGE,10.00,
21,1/21/2017,1644,PARKING GARAGE,10.00,
21,1/21/2017,1646,PARKING GARAGE,10.00,
21,1/21/2017,1648,PARKING GARAGE,10.00,
21,1/21/2017,1650,PARKING GARAGE,10.00,
21,1/21/2017,1651,PARKING GARAGE,10.00,
21,1/21/2017,1655,SOUTH COLLEGE,10.00,
21,1/21/2017,1657,SOUTH COLLEGE,10.00,
21,1/21/2017,1658,SOUTH COLLEGE,10.00,
21,1/21/2017,1700,SOUTH COLLEGE,10.00,
21,1/21/2017,1701,SOUTH COLLEGE,10.00,
21,1/21/2017,1703,SOUTH COLLEGE,10.00,
21,1/21/2017,1705,EAST UNION,10.00,
21,1/21/2017,1707,EAST UNION,10.00,
21,1/21/2017,1715,SOUTH COURT,10.00,
21,1/21/2017,1716,SOUTH COURT,10.00,
21,1/21/2017,1717,SOUTH COURT,10.00,
21,1/21/2017,1719,SOUTH COURT,10.00,
21,1/21/2017,1721,SOUTH COURT,10.00,
21,1/21/2017,1722,SOUTH COURT,10.00,
21,1/21/2017,1727,MULBERRY,10.00,
21,1/21/2017,1728,MULBERRY,10.00,
21,1/21/2017,1729,WEST MULBERRY,10.00,
21,1/21/2017,1730,MULBERRY,10.00,
21,1/21/2017,1732,MULBERRY,10.00,
21,1/21/2017,1733,MULBERRY,10.00,
21,1/21/2017,1734,MULBERRY,10.00,
21,1/21/2017,1737,PRESIDENT ST,10.00,
21,1/21/2017,1738,PRESIDENT ST,10.00,
,1/21/2017,1741,,0.00,
21,1/21/2017,1741,SOUTH COURT,10.00,
01N,1/23/2017,2057,S. COURT,30.00,
07,1/23/2017,1044,PARKING GARAGE,30.00,
01N,1/25/2017,0452,S. CONGRESS,30.00,
01N,1/25/2017,0455,S. COURT,30.00,
01N,1/25/2017,0459,N. COURT,30.00,
01N,1/25/2017,0500,N. COURT,30.00,
01N,1/25/2017,0500,N. COURT,30.00,
01N,1/25/2017,0500,W. STATE,30.00,
21,1/25/2017,0940,SOUTH COLLEGE,10.00,
21,1/25/2017,0943,SOUTH COLLEGE,10.00,
21,1/25/2017,1007,MULBERRY,10.00,
21,1/25/2017,1011,SOUTH COURT,10.00,
21,1/25/2017,1018,SOUTH COURT,10.00,
21,1/25/2017,1019,SOUTH COURT,10.00,
21,1/25/2017,1026,SOUTH COURT,10.00,
21,1/25/2017,1153,SOUTH COLLEGE,10.00,
21,1/25/2017,1156,SOUTH COLLEGE,10.00,
22B,1/25/2017,1159,SOUTH COLLEGE,15.00,
21,1/25/2017,1207,EAST UNION,10.00,
21,1/25/2017,1211,EAST UNION,10.00,
21,1/25/2017,1215,UNIVERSITY TERRACE,10.00,
21,1/25/2017,1218,UNIVERSITY TERRACE,10.00,
22B,1/25/2017,1219,UNIVERSITY TERRACE,15.00,
21,1/25/2017,1222,UNIVERSITY TERRACE,10.00,
22B,1/25/2017,1229,MULBERRY,15.00,
21,1/25/2017,1230,MULBERRY,10.00,
22B,1/25/2017,1236,SOUTH COURT,15.00,
21,1/25/2017,1237,SOUTH COURT,10.00,
22B,1/25/2017,1238,SOUTH COURT,15.00,
22B,1/25/2017,1239,SOUTH COURT,15.00,
21,1/25/2017,1240,SOUTH COURT,10.00,
21,1/25/2017,1242,SOUTH COURT,10.00,
21,1/25/2017,1244,SOUTH COURT,10.00,
21,1/25/2017,1248,SOUTH COURT,10.00,
22B,1/25/2017,1252,SOUTH COURT,15.00,
22B,1/25/2017,1425,SOUTH COLLEGE,15.00,
21,1/25/2017,1425,SOUTH COLLEGE,10.00,
22B,1/25/2017,1427,SOUTH COLLEGE,15.00,
21,1/25/2017,1428,SOUTH COLLEGE,10.00,
21,1/25/2017,1430,SOUTH COLLEGE,10.00,
21,1/25/2017,1434,SOUTH COLLEGE,10.00,
22B,1/25/2017,1435,SOUTH COLLEGE,15.00,
22B,1/25/2017,1437,SOUTH COLLEGE,15.00,
22B,1/25/2017,1439,SOUTH COLLEGE,15.00,
22B,1/25/2017,1440,EAST UNION,15.00,
22B,1/25/2017,1445,EAST UNION,15.00,
22B,1/25/2017,1447,EAST UNION,15.00,
22B,1/25/2017,1451,UNIVERSITY TERRACE,15.00,
21,1/25/2017,1454,UNIVERSITY TERRACE,10.00,
21,1/25/2017,1455,UNIVERSITY TERRACE,10.00,
22B,1/25/2017,1459,UNIVERSITY TERRACE,15.00,
21,1/25/2017,1507,MULBERRY,10.00,
21,1/25/2017,1508,MULBERRY,10.00,
22B,1/25/2017,1514,SOUTH COURT,15.00,
21,1/25/2017,1515,SOUTH COURT,10.00,
21,1/25/2017,1440,COURT,2.00,
21,1/25/2017,0838,NORTH COURT,10.00,
21,1/25/2017,0840,NORTH COURT,10.00,
21,1/25/2017,0841,NORTH COURT,10.00,
21,1/25/2017,0844,NORTH COURT,10.00,
21,1/25/2017,0847,WEST WASHINGTON ST,10.00,
21,1/25/2017,0849,WEST WASHINGTON ST,10.00,
21,1/25/2017,0853,WEST WASHINGTON ST,10.00,
21,1/25/2017,0858,NORTH CONGRESS,10.00,
21,1/25/2017,0900,NORTH CONGRESS,10.00,
21,1/25/2017,0904,WEST STATE ST,10.00,
21,1/25/2017,0913,CARPENTER ST,10.00,
21,1/25/2017,0915,CARPENTER ST,10.00,
21,1/25/2017,0938,EAST STATE ST,10.00,
21,1/25/2017,0940,EAST STATE ST,10.00,
21,1/25/2017,0943,MILL ST,10.00,
21,1/25/2017,0948,LASH ST,10.00,
21,1/25/2017,0950,LASH ST,10.00,
21,1/25/2017,0952,EAST STATE ST,10.00,
06A,1/25/2017,1052,EAST WASHINGTON ST,30.00,
21,1/25/2017,1057,NORTH COURT,10.00,
22B,1/25/2017,1102,NORTH COURT,15.00,
21,1/25/2017,1107,WEST WASHINGTON ST,10.00,
21,1/25/2017,1114,WEST WASHINGTON ST,10.00,
22B,1/25/2017,1118,NORTH CONGRESS,15.00,
22B,1/25/2017,1125,NORTH CONGRESS,15.00,
21,1/25/2017,1126,NORTH CONGRESS,10.00,
22B,1/25/2017,1127,NORTH CONGRESS,15.00,
21,1/25/2017,1128,NORTH CONGRESS,10.00,
21,1/25/2017,1131,WEST STATE ST,10.00,
,1/25/2017,1133,,0.00,
22B,1/25/2017,1133,WEST STATE ST,15.00,
21,1/25/2017,1146,NORTH COURT,10.00,
22B,1/25/2017,1151,MILL ST,15.00,
21,1/25/2017,1152,MILL ST,10.00,
22B,1/25/2017,1155,NORTH COLLEGE,15.00,
21,1/25/2017,1352,NORTH COLLEGE,10.00,
21,1/25/2017,1355,EAST WASHINGTON ST,10.00,
,1/25/2017,1358,,0.00,
19,1/25/2017,1403,NORTH COURT,0.00,
21,1/25/2017,1409,NORTH COURT,0.00,
22B,1/25/2017,1411,NORTH COURT,15.00,
21,1/25/2017,1412,NORTH COURT,10.00,
22B,1/25/2017,1413,NORTH COURT,15.00,
22B,1/25/2017,1416,NORTH COURT,15.00,
22B,1/25/2017,1426,WEST WASHINGTON ST,15.00,
21,1/25/2017,1433,NORTH CONGRESS,10.00,
22B,1/25/2017,1447,WEST STATE ST,15.00,
21,1/25/2017,1451,NORTH COURT,10.00,
21,1/25/2017,1453,NORTH COURT,10.00,
21,1/25/2017,1455,NORTH COURT,10.00,
21,1/25/2017,1500,EAST STATE ST,10.00,
22B,1/25/2017,1509,NORTH COLLEGE,15.00,
21,1/25/2017,1027,SOUTH CONGRESS,10.00,
21,1/25/2017,1032,WEST UNION,10.00,
21,1/25/2017,1040,WEST UNION,10.00,
21,1/25/2017,1042,WEST UNION,0.00,
21,1/25/2017,1051,WEST UNION,10.00,
21,1/25/2017,1108,WEST UNION,10.00,
21,1/25/2017,1110,WEST UNION,10.00,
07,1/25/2017,1114,SOUTH CONGRESS,30.00,
21,1/25/2017,1118,PRESIDENT ST,10.00,
21,1/25/2017,1131,SOUTH COURT,10.00,
21,1/25/2017,1144,PARKING GARAGE,10.00,
21,1/25/2017,1147,PARKING GARAGE,10.00,
21,1/25/2017,1208,PARKING GARAGE,10.00,
21,1/25/2017,1210,PARKING GARAGE,10.00,
22B,1/25/2017,1311,SOUTH CONGRESS,15.00,
21,1/25/2017,1320,WEST UNION,10.00,
21,1/25/2017,1324,WEST UNION,10.00,
21,1/25/2017,1330,WEST UNION,10.00,
21,1/25/2017,1333,WEST UNION,10.00,
22B,1/25/2017,1335,WEST UNION,15.00,
21,1/25/2017,1338,WEST UNION,10.00,
21,1/25/2017,1342,WEST UNION,10.00,
,1/25/2017,1351,,0.00,
21,1/25/2017,1352,SOUTH CONGRESS,10.00,
22B,1/25/2017,1353,PRESIDENT ST,15.00,
21,1/25/2017,1358,PRESIDENT ST,10.00,
21,1/25/2017,1412,PARKING GARAGE,10.00,
21,1/25/2017,1415,PARKING GARAGE,10.00,
21,1/25/2017,1422,PARKING GARAGE,10.00,
21,1/25/2017,1424,PARKING GARAGE,10.00,
21,1/25/2017,1430,PARKING GARAGE,10.00,
21,1/25/2017,1437,PARKING GARAGE,10.00,
21,1/25/2017,1442,PARKING GARAGE,10.00,
21,1/25/2017,1444,PARKING GARAGE,10.00,
21,1/25/2017,1446,PARKING GARAGE,10.00,
21,1/25/2017,1643,NORTH COLLEGE,10.00,
21,1/25/2017,1647,LASH ST,10.00,
21,1/25/2017,1648,LASH ST,10.00,
21,1/25/2017,1651,LASH ST,10.00,
21,1/25/2017,1654,EAST STATE ST,10.00,
21,1/25/2017,1657,EAST STATE ST,10.00,
21,1/25/2017,1701,EAST STATE ST,10.00,
21,1/25/2017,1703,EAST STATE ST,10.00,
21,1/25/2017,1705,NORTH COURT,10.00,
21,1/25/2017,1709,NORTH COURT,10.00,
21,1/25/2017,1713,NORTH COURT,10.00,
21,1/25/2017,1714,NORTH COURT,10.00,
21,1/25/2017,1716,NORTH COURT,10.00,
21,1/25/2017,1719,NORTH COURT,10.00,
21,1/25/2017,1721,WEST STATE ST,10.00,
06B,1/26/2017,0438,EUCLID,30.00,
21,1/26/2017,1451,SOUTH COLLEGE,10.00,
21,1/26/2017,1455,EAST UNION,10.00,
21,1/26/2017,1457,EAST UNION,10.00,
21,1/26/2017,1505,SOUTH COURT,10.00,
21,1/26/2017,1324,EAST WASHINGTON ST,10.00,
21,1/26/2017,1329,WEST WASHINGTON ST,10.00,
21,1/26/2017,1333,NORTH COURT,0.00,
21,1/26/2017,1335,NORTH COURT,10.00,
21,1/26/2017,1337,NORTH COURT,10.00,
07,1/26/2017,1338,NORTH COURT,30.00,
07,1/26/2017,1339,NORTH COURT,30.00,
21,1/26/2017,1342,NORTH COURT,10.00,
,1/26/2017,1349,,0.00,
21,1/26/2017,1349,NORTH COURT,10.00,
21,1/26/2017,1353,NORTH COURT,10.00,
21,1/26/2017,1403,EAST STATE ST,10.00,
21,1/26/2017,1515,SOUTH CONGRESS,10.00,
21,1/26/2017,1521,WEST UNION,10.00,
21,1/26/2017,1523,WEST UNION,10.00,
21,1/26/2017,1531,WEST UNION,10.00,
21,1/26/2017,1534,WEST UNION,10.00,
21,1/26/2017,1541,SOUTH COURT,10.00,
21,1/26/2017,1543,SOUTH COURT,10.00,
,1/26/2017,1545,,0.00,
21,1/26/2017,1550,PARKING GARAGE,10.00,
